Temp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Millis
27.54,0.06445,-0.03027,1.00195,0.06104,-0.24414,-0.09155,33948
27.49,0.06445,-0.03076,1.00146,0.06104,-0.33569,-0.06104,33954
27.52,0.06445,-0.03076,1.00146,0.06104,-0.27466,-0.03052,33959
27.52,0.06494,-0.03125,1.00049,0.09155,-0.18311,-0.09155,33965
27.51,0.06494,-0.03125,1.00049,-0.06104,-0.30518,-0.09155,33970
27.51,0.06494,-0.03125,1.00049,0.09155,-0.27466,-0.09155,33976
27.51,0.06494,-0.03125,1.00195,0.03052,-0.27466,-0.09155,33982
27.51,0.06494,-0.03125,1.00195,-0.03052,-0.27466,-0.12207,33987
27.51,0.06445,-0.03125,1.00293,0.00000,-0.30518,-0.06104,33993
27.51,0.06445,-0.03125,1.00293,0.12207,-0.33569,0.00000,33998
27.52,0.06396,-0.03125,1.00293,-0.06104,-0.30518,-0.03052,34004
27.49,0.06396,-0.03125,1.00293,-0.09155,-0.39673,-0.06104,34009
27.49,0.06348,-0.03027,1.00098,0.00000,-0.27466,-0.12207,34015
27.49,0.06348,-0.02979,0.99951,0.15259,-0.33569,-0.12207,34021
27.49,0.06348,-0.02979,0.99951,0.09155,-0.36621,0.03052,34026
27.54,0.06445,-0.02979,0.99951,0.03052,-0.27466,-0.03052,34032
27.54,0.06445,-0.02979,0.99951,0.00000,-0.27466,-0.06104,34037
27.45,0.06494,-0.03027,1.00049,0.09155,-0.30518,0.00000,34043
27.45,0.06494,-0.03027,1.00049,0.06104,-0.36621,-0.12207,34048
27.55,0.06543,-0.03125,1.00146,0.09155,-0.39673,-0.12207,34054
27.52,0.06543,-0.03125,1.00146,0.06104,-0.24414,-0.24414,34059
27.52,0.06543,-0.03174,1.00146,0.03052,-0.24414,-0.03052,34065
27.47,0.06543,-0.03125,1.00146,0.03052,-0.21362,0.00000,34070
27.47,0.06543,-0.03125,1.00146,-0.03052,-0.33569,-0.03052,34076
27.52,0.06543,-0.03027,1.00146,0.06104,-0.39673,-0.06104,34082
27.52,0.06543,-0.03027,1.00146,0.12207,-0.36621,-0.03052,34087
27.52,0.06543,-0.02979,1.00098,0.09155,-0.30518,-0.18311,34093
27.52,0.06543,-0.02979,1.00098,0.03052,-0.30518,-0.12207,34098
27.52,0.06543,-0.03076,1.00146,0.06104,-0.21362,-0.06104,34104
27.51,0.06543,-0.03076,1.00146,0.09155,-0.24414,-0.15259,34109
27.51,0.06543,-0.03076,1.00244,0.15259,-0.39673,-0.15259,34115
27.53,0.06494,-0.02979,1.00244,0.06104,-0.36621,-0.03052,34120
27.53,0.06494,-0.02979,1.00244,0.06104,-0.27466,0.03052,34126
27.50,0.06543,-0.02930,1.00195,0.03052,-0.33569,-0.09155,34131
27.50,0.06543,-0.02930,1.00195,0.06104,-0.33569,-0.12207,34137
27.51,0.06543,-0.02930,1.00098,0.09155,-0.33569,-0.06104,34143
27.51,0.06543,-0.02930,1.00098,0.06104,-0.36621,-0.06104,34148
27.51,0.06543,-0.02979,1.00049,0.06104,-0.27466,-0.12207,34154
27.54,0.06543,-0.02979,1.00049,0.03052,-0.27466,-0.03052,34159
27.54,0.06494,-0.02979,1.00146,0.06104,-0.27466,-0.15259,34165
27.50,0.06396,-0.03027,1.00244,0.00000,-0.24414,-0.09155,34170
27.50,0.06396,-0.03027,1.00244,0.00000,-0.42725,-0.12207,34176
27.54,0.06445,-0.03125,1.00195,0.00000,-0.39673,-0.09155,34181
27.54,0.06445,-0.03125,1.00195,0.09155,-0.36621,-0.06104,34187
27.51,0.06445,-0.03125,1.00195,0.06104,-0.27466,-0.09155,34193
27.51,0.06445,-0.03125,1.00195,0.12207,-0.21362,-0.06104,34198
27.51,0.06396,-0.03125,1.00244,0.03052,-0.30518,-0.06104,34204
27.51,0.06396,-0.03125,1.00244,0.03052,-0.36621,-0.09155,34209
27.51,0.06348,-0.03076,1.00195,0.06104,-0.30518,-0.12207,34215
27.47,0.06396,-0.03027,1.00098,0.06104,-0.36621,-0.06104,34220
27.47,0.06396,-0.03027,1.00098,0.09155,-0.27466,-0.03052,34226
27.53,0.06445,-0.03027,1.00049,0.09155,-0.36621,-0.03052,34231
27.53,0.06445,-0.03027,1.00049,0.00000,-0.33569,-0.09155,34237
27.51,0.06543,-0.03076,1.00098,0.06104,-0.27466,-0.09155,34243
27.52,0.06543,-0.03076,1.00098,-0.03052,-0.24414,-0.09155,34248
27.52,0.06543,-0.03027,1.00244,0.12207,-0.27466,-0.09155,34254
27.54,0.06543,-0.03027,1.00244,0.06104,-0.30518,-0.06104,34259
27.54,0.06543,-0.03027,1.00293,0.03052,-0.24414,-0.12207,34265
27.52,0.06494,-0.03027,1.00244,0.09155,-0.39673,-0.15259,34270
27.52,0.06494,-0.03027,1.00244,0.03052,-0.33569,-0.18311,34276
27.46,0.06396,-0.03027,1.00244,0.09155,-0.30518,-0.12207,34281
27.46,0.06396,-0.03027,1.00244,0.00000,-0.42725,-0.06104,34287
27.51,0.06396,-0.03027,1.00195,0.09155,-0.24414,-0.18311,34293
27.51,0.06396,-0.03027,1.00195,0.15259,-0.15259,-0.06104,34298
27.51,0.06445,-0.03125,1.00146,0.06104,-0.30518,-0.09155,34304
27.49,0.06543,-0.03223,1.00146,0.15259,-0.24414,-0.18311,34309
27.49,0.06543,-0.03223,1.00146,0.03052,-0.30518,-0.09155,34315
27.46,0.06445,-0.03174,1.00195,0.00000,-0.33569,0.06104,34320
27.46,0.06445,-0.03174,1.00195,0.00000,-0.21362,0.03052,34326
27.51,0.06348,-0.03076,1.00146,0.03052,-0.21362,-0.03052,34331
27.51,0.06348,-0.03076,1.00146,-0.06104,-0.39673,0.00000,34337
27.52,0.06348,-0.03027,1.00000,0.00000,-0.30518,-0.06104,34342
27.51,0.06348,-0.03027,1.00000,0.15259,-0.36621,-0.03052,34348
27.51,0.06445,-0.03027,1.00000,0.06104,-0.30518,-0.18311,34353
27.52,0.06543,-0.03027,1.00098,0.12207,-0.30518,-0.09155,34359
27.52,0.06543,-0.03027,1.00098,0.09155,-0.27466,-0.09155,34365
27.50,0.06592,-0.03076,1.00146,0.03052,-0.24414,0.00000,34370
27.50,0.06592,-0.03076,1.00146,0.09155,-0.33569,-0.12207,34376
27.48,0.06543,-0.03027,1.00244,0.15259,-0.33569,-0.06104,34381
27.48,0.06543,-0.03027,1.00244,0.03052,-0.33569,0.09155,34387
27.53,0.06445,-0.02979,1.00293,0.03052,-0.33569,0.00000,34392
27.52,0.06445,-0.02979,1.00293,0.09155,-0.39673,-0.03052,34398
27.52,0.06445,-0.02979,1.00195,0.06104,-0.36621,-0.03052,34403
27.48,0.06445,-0.02979,1.00195,0.09155,-0.24414,-0.09155,34409
27.48,0.06445,-0.02979,1.00098,0.15259,-0.42725,-0.12207,34414
27.51,0.06494,-0.02979,1.00195,0.12207,-0.36621,-0.06104,34420
27.51,0.06494,-0.02979,1.00195,-0.06104,-0.36621,-0.03052,34425
27.49,0.06494,-0.03076,1.00342,-0.06104,-0.36621,-0.03052,34431
27.49,0.06494,-0.03076,1.00342,0.09155,-0.15259,-0.12207,34437
27.52,0.06494,-0.03125,1.00293,0.09155,-0.33569,-0.06104,34442
27.49,0.06494,-0.03125,1.00293,0.09155,-0.36621,0.03052,34448
27.49,0.06543,-0.03076,1.00244,0.09155,-0.21362,-0.09155,34453
27.47,0.06641,-0.03027,1.00146,0.09155,-0.30518,-0.03052,34459
27.47,0.06641,-0.03027,1.00146,-0.03052,-0.30518,-0.12207,34464
27.51,0.06641,-0.02979,1.00049,0.03052,-0.30518,0.00000,34470
27.51,0.06641,-0.02979,1.00049,0.09155,-0.33569,-0.03052,34475
27.49,0.06543,-0.03027,1.00000,0.12207,-0.27466,-0.06104,34481
27.49,0.06543,-0.03027,1.00000,0.06104,-0.33569,-0.09155,34487
27.52,0.06445,-0.03076,1.00000,0.03052,-0.27466,-0.12207,34492
27.50,0.06445,-0.03076,1.00000,0.09155,-0.21362,-0.09155,34498
27.50,0.06445,-0.03027,1.00049,0.03052,-0.42725,-0.03052,34503
27.49,0.06445,-0.03027,1.00098,0.18311,-0.30518,-0.03052,34509
27.49,0.06445,-0.03027,1.00098,0.15259,-0.24414,-0.06104,34514
27.53,0.06494,-0.03076,1.00098,0.06104,-0.33569,-0.09155,34520
27.53,0.06494,-0.03076,1.00098,0.03052,-0.39673,-0.15259,34525
27.53,0.06543,-0.03076,1.00049,0.06104,-0.30518,-0.09155,34531
27.50,0.06543,-0.03076,1.00049,0.06104,-0.27466,-0.06104,34536
27.50,0.06543,-0.03027,1.00098,0.18311,-0.33569,-0.09155,34542
27.49,0.06543,-0.03027,1.00098,0.15259,-0.30518,-0.03052,34548
27.49,0.06543,-0.03076,1.00146,0.03052,-0.48828,-0.03052,34553
27.47,0.06543,-0.03174,1.00146,-0.06104,-0.36621,-0.03052,34559
27.47,0.06543,-0.03174,1.00146,-0.03052,-0.39673,0.03052,34564
27.50,0.06494,-0.03076,1.00146,0.00000,-0.39673,-0.03052,34570
27.50,0.06494,-0.03076,1.00146,0.06104,-0.18311,-0.06104,34575
27.50,0.06396,-0.03027,1.00195,0.03052,-0.24414,0.00000,34581
27.53,0.06396,-0.03027,1.00195,0.00000,-0.39673,-0.03052,34586
27.53,0.06396,-0.02930,1.00146,0.03052,-0.39673,-0.06104,34592
27.53,0.06396,-0.02930,1.00146,0.06104,-0.36621,-0.12207,34598
27.53,0.06396,-0.02930,1.00098,0.09155,-0.12207,-0.03052,34603
27.49,0.06396,-0.03027,1.00049,0.12207,-0.21362,0.03052,34609
27.49,0.06396,-0.03027,1.00049,0.03052,-0.36621,-0.09155,34614
27.50,0.06445,-0.03076,1.00098,0.00000,-0.30518,-0.15259,34620
27.50,0.06445,-0.03076,1.00098,0.06104,-0.27466,-0.03052,34625
27.53,0.06543,-0.03076,1.00146,0.00000,-0.27466,-0.12207,34631
27.53,0.06543,-0.03076,1.00146,0.06104,-0.24414,-0.12207,34636
27.53,0.06494,-0.03076,1.00244,0.09155,-0.36621,-0.09155,34642
27.51,0.06494,-0.03076,1.00244,0.06104,-0.36621,-0.12207,34647
27.51,0.06445,-0.03125,1.00244,0.03052,-0.27466,-0.09155,34653
27.53,0.06494,-0.03174,1.00244,0.03052,-0.27466,-0.06104,34659
27.53,0.06494,-0.03174,1.00244,0.03052,-0.24414,-0.03052,34664
27.49,0.06543,-0.03223,1.00293,0.06104,-0.24414,-0.09155,34670
27.49,0.06543,-0.03223,1.00293,0.09155,-0.24414,-0.03052,34675
27.51,0.06543,-0.03174,1.00244,0.09155,-0.18311,0.03052,34681
27.52,0.06543,-0.03174,1.00244,0.06104,-0.42725,-0.12207,34686
27.52,0.06396,-0.03027,1.00146,0.06104,-0.42725,-0.06104,34692
27.50,0.06396,-0.03027,1.00146,0.15259,-0.24414,-0.12207,34697
27.50,0.06396,-0.02979,1.00049,0.09155,-0.21362,-0.06104,34703
27.52,0.06445,-0.03027,1.00098,0.00000,-0.21362,-0.03052,34708
27.52,0.06445,-0.03027,1.00098,-0.06104,-0.39673,-0.12207,34714
27.50,0.06494,-0.03027,1.00146,0.06104,-0.30518,0.00000,34720
27.50,0.06494,-0.03027,1.00146,-0.03052,-0.33569,-0.12207,34725
27.53,0.06445,-0.03027,1.00146,0.06104,-0.39673,-0.06104,34731
27.52,0.06445,-0.03027,1.00146,0.09155,-0.42725,-0.15259,34736
27.52,0.06445,-0.03027,1.00146,0.03052,-0.30518,-0.09155,34742
27.51,0.06396,-0.03027,1.00146,0.12207,-0.39673,-0.09155,34747
27.51,0.06396,-0.03027,1.00146,0.12207,-0.27466,-0.03052,34753
27.48,0.06396,-0.03027,1.00049,0.03052,-0.30518,-0.09155,34758
27.48,0.06396,-0.03027,1.00049,0.00000,-0.33569,-0.15259,34764
27.51,0.06396,-0.03027,1.00000,0.06104,-0.33569,-0.06104,34770
27.51,0.06396,-0.03027,1.00000,0.12207,-0.27466,-0.18311,34775
27.53,0.06396,-0.03125,1.00000,0.12207,-0.30518,-0.18311,34781
27.54,0.06396,-0.03125,1.00000,0.06104,-0.30518,-0.12207,34786
27.54,0.06396,-0.03125,1.00098,0.06104,-0.27466,-0.06104,34792
27.53,0.06396,-0.03076,1.00195,0.06104,-0.27466,-0.15259,34797
27.53,0.06396,-0.03076,1.00195,0.03052,-0.30518,-0.03052,34803
27.51,0.06396,-0.03027,1.00195,0.03052,-0.24414,-0.18311,34808
27.51,0.06396,-0.03027,1.00195,0.09155,-0.30518,-0.12207,34814
27.50,0.06396,-0.03027,1.00098,0.00000,-0.33569,-0.03052,34820
27.53,0.06396,-0.03027,1.00098,0.03052,-0.33569,-0.12207,34825
27.53,0.06396,-0.03027,1.00098,0.03052,-0.24414,0.03052,34831
27.52,0.06396,-0.03027,1.00098,-0.03052,-0.21362,-0.06104,34836
27.52,0.06445,-0.03125,1.00098,0.00000,-0.42725,-0.03052,34842
27.52,0.06445,-0.03125,1.00098,0.09155,-0.33569,-0.12207,34847
27.52,0.06445,-0.03125,1.00098,-0.03052,-0.30518,-0.09155,34853
27.49,0.06396,-0.03076,1.00000,-0.03052,-0.33569,-0.18311,34859
27.49,0.06396,-0.03076,1.00000,-0.09155,-0.27466,-0.18311,34864
27.51,0.06445,-0.03027,1.00049,-0.03052,-0.24414,-0.09155,34870
27.49,0.06445,-0.03027,1.00049,0.09155,-0.36621,-0.09155,34875
27.49,0.06445,-0.02979,1.00244,0.03052,-0.36621,-0.03052,34881
27.48,0.06445,-0.02979,1.00342,-0.03052,-0.27466,-0.18311,34887
27.48,0.06445,-0.02979,1.00342,-0.06104,-0.30518,0.00000,34892
27.53,0.06396,-0.03027,1.00342,0.00000,-0.30518,-0.09155,34898
27.53,0.06396,-0.03027,1.00342,0.15259,-0.39673,-0.15259,34903
27.49,0.06348,-0.03076,1.00293,0.09155,-0.27466,-0.18311,34909
27.49,0.06348,-0.03076,1.00293,0.06104,-0.36621,-0.09155,34914
27.51,0.06348,-0.03125,1.00293,0.15259,-0.36621,0.09155,34920
27.53,0.06348,-0.03125,1.00293,0.09155,-0.39673,-0.06104,34925
27.53,0.06445,-0.03125,1.00244,-0.03052,-0.33569,-0.18311,34931
27.52,0.06445,-0.03125,1.00049,0.06104,-0.33569,-0.03052,34937
27.52,0.06445,-0.03125,1.00049,0.12207,-0.39673,-0.03052,34942
27.49,0.06396,-0.03076,0.99902,0.03052,-0.39673,-0.09155,34948
27.49,0.06396,-0.03076,0.99902,0.03052,-0.33569,-0.09155,34953
27.51,0.06396,-0.03076,0.99854,0.21362,-0.33569,-0.15259,34959
27.51,0.06396,-0.03076,0.99854,0.15259,-0.24414,0.00000,34964
27.53,0.06445,-0.03076,0.99756,0.12207,-0.27466,-0.06104,34970
27.50,0.06445,-0.03076,0.99756,0.21362,-0.21362,-0.12207,34975
27.50,0.06494,-0.03076,0.99854,0.09155,-0.36621,-0.18311,34981
27.50,0.06836,-0.02930,1.00342,0.03052,-0.39673,-0.12207,34986
27.50,0.06836,-0.02930,1.00342,-0.03052,-0.18311,-0.06104,34992
27.50,0.06934,-0.02734,1.00732,-0.06104,-0.21362,0.00000,34998
27.50,0.06934,-0.02734,1.00732,-0.09155,-0.30518,-0.06104,35003
27.50,0.06396,-0.02783,1.00586,0.06104,-0.33569,-0.21362,35009
27.50,0.06396,-0.02783,1.00586,0.15259,-0.36621,-0.12207,35014
27.50,0.06055,-0.03076,1.00293,0.12207,-0.36621,0.06104,35020
27.46,0.06055,-0.03076,1.00293,0.12207,-0.27466,-0.09155,35026
27.46,0.06299,-0.03223,1.00293,0.00000,-0.30518,-0.09155,35031
27.52,0.06592,-0.03125,1.00391,0.03052,-0.51880,0.00000,35037
27.52,0.06592,-0.03125,1.00391,0.12207,-0.33569,-0.03052,35042
27.54,0.06543,-0.02930,1.00293,0.06104,-0.24414,-0.09155,35048
27.54,0.06543,-0.02930,1.00293,0.09155,-0.21362,-0.18311,35053
27.51,0.06396,-0.02881,1.00000,0.09155,-0.30518,0.00000,35059
27.50,0.06396,-0.02881,1.00000,0.00000,-0.24414,-0.12207,35064
27.50,0.06445,-0.02930,0.99805,0.03052,-0.27466,-0.09155,35070
27.49,0.06445,-0.02930,0.99805,0.18311,-0.33569,-0.03052,35075
27.49,0.06494,-0.03027,0.99756,0.00000,-0.30518,-0.06104,35081
27.52,0.06445,-0.02979,0.99902,0.00000,-0.30518,-0.06104,35086
27.52,0.06445,-0.02979,0.99902,0.03052,-0.18311,0.03052,35092
27.53,0.06494,-0.02930,1.00195,0.00000,-0.30518,-0.15259,35097
27.53,0.06494,-0.02930,1.00195,-0.06104,-0.39673,-0.15259,35103
27.51,0.06543,-0.03027,1.00439,0.03052,-0.30518,-0.03052,35109
27.52,0.06543,-0.03027,1.00439,0.06104,-0.24414,-0.06104,35114
27.52,0.06494,-0.03027,1.00586,0.09155,-0.33569,-0.21362,35120
27.50,0.06494,-0.03027,1.00586,0.06104,-0.27466,-0.09155,35125
27.50,0.06445,-0.03125,1.00586,0.06104,-0.42725,-0.03052,35131
27.52,0.06543,-0.03223,1.00439,-0.06104,-0.27466,-0.09155,35136
27.52,0.06543,-0.03223,1.00439,0.00000,-0.24414,0.00000,35142
27.50,0.06543,-0.03223,1.00195,0.09155,-0.42725,0.03052,35147
27.50,0.06543,-0.03223,1.00195,-0.03052,-0.24414,-0.09155,35153
27.52,0.06445,-0.03027,1.00049,0.09155,-0.36621,-0.06104,35158
27.51,0.06445,-0.03027,1.00049,0.03052,-0.42725,-0.03052,35164
27.51,0.06299,-0.02832,0.99854,0.09155,-0.30518,0.00000,35170
27.50,0.06299,-0.02832,0.99854,0.09155,-0.27466,-0.09155,35175
27.50,0.06348,-0.02881,0.99707,0.03052,-0.30518,-0.12207,35181
27.51,0.06396,-0.03027,0.99707,0.06104,-0.30518,-0.06104,35186
27.51,0.06396,-0.03027,0.99707,0.12207,-0.42725,-0.03052,35192
27.54,0.06494,-0.03076,0.99951,0.09155,-0.33569,-0.06104,35197
27.54,0.06494,-0.03076,0.99951,0.09155,-0.36621,-0.15259,35203
27.50,0.06592,-0.03125,1.00195,0.03052,-0.39673,-0.03052,35208
27.52,0.06592,-0.03125,1.00195,0.00000,-0.27466,-0.12207,35214
27.52,0.06543,-0.03223,1.00342,0.03052,-0.30518,-0.18311,35219
27.53,0.06494,-0.03223,1.00342,0.09155,-0.30518,0.03052,35225
27.53,0.06494,-0.03223,1.00342,-0.03052,-0.30518,-0.06104,35231
27.48,0.06445,-0.03125,1.00439,0.06104,-0.27466,-0.18311,35236
27.48,0.06445,-0.03125,1.00439,0.03052,-0.33569,-0.18311,35242
27.50,0.06445,-0.02930,1.00488,-0.03052,-0.33569,-0.15259,35247
27.50,0.06445,-0.02930,1.00488,0.06104,-0.27466,-0.09155,35253
27.50,0.06543,-0.02881,1.00439,0.00000,-0.33569,-0.15259,35258
27.47,0.06543,-0.02881,1.00439,0.12207,-0.33569,-0.12207,35264
27.47,0.06592,-0.02979,1.00293,0.06104,-0.27466,-0.12207,35270
27.52,0.06543,-0.03027,1.00146,0.03052,-0.33569,-0.03052,35275
27.52,0.06543,-0.03027,1.00146,0.06104,-0.30518,-0.03052,35281
27.51,0.06494,-0.03027,1.00049,0.06104,-0.36621,-0.09155,35286
27.51,0.06494,-0.03027,1.00049,0.06104,-0.42725,-0.06104,35292
27.50,0.06396,-0.03027,0.99902,0.09155,-0.27466,-0.06104,35297
27.50,0.06396,-0.03027,0.99902,0.09155,-0.42725,-0.12207,35303
27.50,0.06348,-0.02979,0.99756,0.09155,-0.33569,-0.12207,35308
27.49,0.06348,-0.02979,0.99756,0.12207,-0.36621,-0.09155,35314
27.49,0.06396,-0.02979,0.99854,0.15259,-0.27466,-0.09155,35320
27.51,0.06494,-0.03027,1.00049,0.12207,-0.42725,-0.03052,35325
27.51,0.06494,-0.03027,1.00049,0.06104,-0.42725,-0.12207,35331
27.48,0.06641,-0.03125,1.00244,0.09155,-0.45776,-0.15259,35336
27.48,0.06641,-0.03125,1.00244,0.12207,-0.30518,-0.12207,35342
27.50,0.06641,-0.03174,1.00391,0.06104,-0.24414,-0.15259,35347
27.53,0.06641,-0.03174,1.00391,0.09155,-0.30518,-0.03052,35353
27.53,0.06543,-0.03125,1.00439,-0.03052,-0.27466,-0.03052,35358
27.51,0.06543,-0.03125,1.00439,0.09155,-0.30518,0.03052,35364
27.51,0.06543,-0.03027,1.00537,0.06104,-0.36621,-0.06104,35369
27.53,0.06543,-0.02930,1.00586,-0.06104,-0.21362,-0.09155,35375
27.53,0.06543,-0.02930,1.00586,0.12207,-0.24414,-0.03052,35381
27.51,0.06543,-0.02881,1.00488,0.09155,-0.39673,0.00000,35386
27.51,0.06543,-0.02881,1.00488,0.03052,-0.39673,0.00000,35392
27.51,0.06494,-0.02881,1.00293,0.03052,-0.30518,-0.15259,35397
27.53,0.06494,-0.02881,1.00293,0.06104,-0.33569,-0.09155,35403
27.53,0.06494,-0.02930,1.00098,0.06104,-0.30518,-0.03052,35408
27.51,0.06494,-0.02930,1.00098,0.03052,-0.33569,-0.06104,35414
27.51,0.06494,-0.02979,0.99951,0.06104,-0.24414,-0.03052,35419
27.51,0.06494,-0.03027,0.99854,0.06104,-0.33569,-0.03052,35425
27.51,0.06494,-0.03027,0.99854,0.03052,-0.30518,-0.06104,35430
27.53,0.06445,-0.03027,0.99854,0.03052,-0.30518,0.00000,35436
27.53,0.06445,-0.03027,0.99854,0.21362,-0.27466,0.00000,35441
27.48,0.06494,-0.03076,0.99951,0.00000,-0.45776,-0.12207,35447
27.51,0.06494,-0.03076,0.99951,-0.03052,-0.30518,-0.09155,35453
27.51,0.06543,-0.03076,1.00098,0.06104,-0.24414,0.03052,35458
27.53,0.06543,-0.03076,1.00098,0.15259,-0.36621,-0.06104,35464
27.53,0.06494,-0.03076,1.00195,0.06104,-0.33569,-0.03052,35469
27.52,0.06445,-0.03027,1.00244,0.06104,-0.30518,0.00000,35475
27.52,0.06445,-0.03027,1.00244,0.09155,-0.30518,-0.09155,35480
27.51,0.06494,-0.03076,1.00293,0.09155,-0.42725,-0.06104,35486
27.51,0.06494,-0.03076,1.00293,0.12207,-0.30518,0.03052,35491
27.51,0.06445,-0.03125,1.00293,0.00000,-0.33569,0.00000,35497
27.49,0.06445,-0.03125,1.00293,0.03052,-0.36621,-0.03052,35502
27.49,0.06396,-0.03174,1.00195,0.12207,-0.33569,-0.06104,35508
27.50,0.06396,-0.03174,1.00195,0.18311,-0.42725,-0.06104,35513
27.50,0.06396,-0.03125,1.00049,0.06104,-0.27466,-0.09155,35519
27.50,0.06396,-0.03076,0.99854,0.09155,-0.27466,-0.18311,35524
27.50,0.06396,-0.03076,0.99854,0.03052,-0.33569,-0.06104,35530
27.52,0.06396,-0.02979,0.99756,0.00000,-0.30518,-0.03052,35536
27.52,0.06396,-0.02979,0.99756,0.09155,-0.45776,-0.12207,35541
27.49,0.06396,-0.02979,0.99902,0.00000,-0.36621,-0.12207,35547
27.51,0.06396,-0.02979,0.99902,0.06104,-0.36621,0.00000,35552
27.51,0.06396,-0.03027,1.00000,0.12207,-0.33569,-0.15259,35558
27.52,0.06396,-0.03027,1.00000,0.15259,-0.36621,-0.15259,35563
27.52,0.06396,-0.03125,1.00000,0.00000,-0.27466,-0.09155,35569
27.52,0.06543,-0.03076,1.00146,0.06104,-0.27466,-0.03052,35574
27.52,0.06543,-0.03076,1.00146,0.09155,-0.33569,-0.06104,35580
27.52,0.06689,-0.03076,1.00391,0.03052,-0.27466,-0.06104,35585
27.52,0.06689,-0.03076,1.00391,-0.03052,-0.33569,-0.18311,35591
27.50,0.06592,-0.03174,1.00439,0.00000,-0.36621,-0.15259,35597
27.52,0.06592,-0.03174,1.00439,0.15259,-0.33569,-0.09155,35602
27.52,0.06445,-0.03223,1.00391,0.09155,-0.27466,-0.06104,35608
27.53,0.06445,-0.03125,1.00342,0.06104,-0.27466,-0.09155,35613
27.53,0.06445,-0.03125,1.00342,-0.06104,-0.27466,-0.09155,35619
27.50,0.06396,-0.03027,1.00244,0.03052,-0.24414,-0.06104,35624
27.50,0.06396,-0.03027,1.00244,0.03052,-0.27466,-0.09155,35630
27.49,0.06299,-0.02979,1.00146,0.03052,-0.30518,-0.12207,35636
27.49,0.06299,-0.02979,1.00146,0.06104,-0.33569,-0.03052,35641
27.53,0.06348,-0.02979,0.99951,0.06104,-0.39673,-0.12207,35647
27.49,0.06348,-0.02979,0.99951,0.12207,-0.42725,-0.09155,35652
27.49,0.06445,-0.03027,0.99854,0.12207,-0.30518,-0.09155,35658
27.51,0.06348,-0.02979,0.99854,-0.03052,-0.24414,0.03052,35663
27.51,0.06348,-0.02979,0.99854,0.03052,-0.33569,0.00000,35669
27.48,0.06299,-0.02930,0.99951,0.06104,-0.36621,-0.15259,35674
27.48,0.06299,-0.02930,0.99951,0.06104,-0.18311,-0.09155,35680
27.53,0.06396,-0.03027,1.00098,0.09155,-0.36621,-0.18311,35685
27.53,0.06396,-0.03027,1.00098,0.15259,-0.36621,-0.21362,35691
27.51,0.06494,-0.03125,1.00293,0.06104,-0.36621,-0.12207,35697
27.52,0.06494,-0.03125,1.00293,0.06104,-0.27466,-0.12207,35702
27.52,0.06592,-0.03125,1.00391,0.06104,-0.33569,-0.18311,35708
27.49,0.06592,-0.03125,1.00391,0.06104,-0.36621,0.03052,35713
27.49,0.06592,-0.03125,1.00391,0.03052,-0.39673,0.00000,35719
27.50,0.06494,-0.03076,1.00293,0.06104,-0.33569,-0.09155,35724
27.50,0.06494,-0.03076,1.00293,0.09155,-0.36621,0.00000,35730
27.54,0.06445,-0.02979,1.00195,0.03052,-0.27466,0.03052,35735
27.54,0.06445,-0.02979,1.00195,0.09155,-0.30518,-0.09155,35741
27.50,0.06445,-0.02930,1.00146,0.09155,-0.36621,0.06104,35746
27.46,0.06445,-0.02930,1.00146,0.06104,-0.36621,-0.03052,35752
27.46,0.06445,-0.02979,1.00000,0.06104,-0.33569,-0.12207,35757
27.51,0.06494,-0.02979,0.99854,0.03052,-0.36621,-0.03052,35763
27.51,0.06494,-0.02979,0.99854,0.21362,-0.27466,-0.15259,35768
27.52,0.06494,-0.02979,0.99805,0.03052,-0.36621,-0.09155,35774
27.52,0.06494,-0.02979,0.99805,0.03052,-0.33569,-0.03052,35779
27.53,0.06445,-0.02979,0.99951,0.03052,-0.42725,0.00000,35785
27.53,0.06445,-0.02979,0.99951,0.06104,-0.30518,-0.15259,35790
27.52,0.06445,-0.03027,1.00098,0.00000,-0.27466,-0.09155,35796
27.51,0.06445,-0.03027,1.00098,0.00000,-0.27466,-0.12207,35801
27.51,0.06494,-0.03076,1.00244,0.09155,-0.30518,-0.09155,35807
27.49,0.06494,-0.03027,1.00391,0.09155,-0.30518,-0.03052,35813
27.49,0.06494,-0.03027,1.00391,0.06104,-0.30518,-0.09155,35818
27.51,0.06494,-0.02979,1.00488,0.00000,-0.24414,-0.12207,35824
27.51,0.06494,-0.02979,1.00488,0.03052,-0.30518,-0.06104,35829
27.52,0.06445,-0.03027,1.00439,0.12207,-0.33569,0.03052,35835
27.52,0.06445,-0.03027,1.00439,0.09155,-0.24414,-0.09155,35840
27.47,0.06445,-0.03027,1.00342,0.15259,-0.30518,-0.06104,35846
27.51,0.06445,-0.03027,1.00342,0.12207,-0.39673,-0.09155,35851
27.51,0.06445,-0.03076,1.00195,-0.03052,-0.27466,-0.06104,35857
27.51,0.06445,-0.03027,1.00049,0.06104,-0.27466,-0.12207,35863
27.51,0.06445,-0.03027,1.00049,0.09155,-0.36621,-0.03052,35868
27.53,0.06396,-0.03027,1.00049,0.09155,-0.42725,-0.03052,35874
27.53,0.06396,-0.03027,1.00049,0.09155,-0.36621,0.03052,35879
